"","stock.id","species","stock","ocean.region","region","sub.region","jurisdiction","lat","lon","useflag","broodyear","spawners","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2.1","r2.2","r2.3","r2.4","r3.1","r3.2","r3.3","r3.4","r4.1","r4.2","r4.3","recruits","logR_S"
"2567",110,"Sockeye","Seymour","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,2003,18483,0,NA,NA,0,0,NA,11206,870,NA,0,NA,290,NA,0,0,0,0,0,NA,NA,NA,12366,-0.401900619564166
"2568",110,"Sockeye","Seymour","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,2004,762,0,NA,NA,0,0,NA,6671,233,NA,0,NA,0,NA,0,0,0,0,0,NA,NA,NA,6904,2.20390967707662
"2569",110,"Sockeye","Seymour","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,2005,2326,NA,NA,0,0,0,NA,7820,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,7820,1.21253450046075
"2570",110,"Sockeye","Seymour","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,2006,57783,NA,211,0,0,0,551,1070611,NA,0,0,NA,168,0,0,0,0,0,0,NA,NA,NA,1071541,2.92015846352711
"2571",110,"Sockeye","Seymour","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,2007,5905,NA,0,0,0,0,0,18076,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,18076,1.11878564189971
"2572",110,"Sockeye","Seymour","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,2008,311,NA,0,0,0,0,0,2163,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2163,1.93945851377382
"2573",110,"Sockeye","Seymour","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,2009,3093,NA,0,0,0,0,2,43282,NA,0,0,7,0,0,0,0,0,0,0,NA,NA,NA,43291,2.63880326750726
"2574",110,"Sockeye","Seymour","WC","Fraser River","Fraser Early Summer","BC",49.12,-123.06,1,2010,287496,NA,0,0,0,0,827,290967,NA,NA,0,0,487,NA,0,0,0,0,0,NA,NA,NA,292281,0.0165067211967867
"508",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1950,6555,0,0,0,0,0,1489,183278,4705,0,0,954,15449,0,0,0,0,0,0,NA,NA,NA,205875,3.44704107128214
"509",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1951,57563,0,0,0,0,0,3925,644911,20763,0,0,5004,74115,3609,0,0,0,0,0,NA,NA,NA,752327,2.57029106967123
"510",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1952,233628,0,0,0,0,0,18732,1763929,35975,0,0,114,38833,893,0,0,0,0,0,NA,NA,NA,1858476,2.07378196922912
"511",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1953,94471,0,0,0,0,0,1172,514554,14004,0,0,2583,86362,781,0,0,0,0,0,NA,NA,NA,619456,1.88054876443059
"512",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1954,21247,0,0,0,0,0,12234,632132,4415,0,0,2844,58891,2233,0,0,0,0,0,NA,NA,NA,712749,3.51291361584181
"513",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1955,75834,0,0,0,0,0,32418,1407963,31011,0,0,1373,40510,0,0,0,0,0,0,NA,NA,NA,1513275,2.99348471447581
"514",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1956,368607,0,0,0,0,0,13905,2379854,16684,0,0,75,25152,0,0,0,0,0,0,NA,NA,NA,2435670,1.88824611584157
"515",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1957,83128,0,0,0,0,0,76,117362,3149,0,0,63,17578,0,0,0,0,0,0,NA,NA,NA,138228,0.508522907182024
"516",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1958,70433,0,0,0,0,0,4055,278320,13613,0,0,1711,130581,5091,0,0,0,0,0,NA,NA,NA,433371,1.81693227074581
"517",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1959,272891,0,0,0,0,0,23792,2080497,18659,0,0,1272,88363,0,0,0,0,0,0,NA,NA,NA,2212583,2.0928434422455
"518",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1960,244864,0,0,0,0,0,5472,958877,5980,0,0,1045,81961,0,0,0,0,0,0,NA,NA,NA,1053335,1.45901364581234
"519",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1961,15038,0,0,0,0,0,256,52713,11583,0,0,409,4492,0,0,0,0,0,0,NA,NA,NA,69453,1.53006993385585
"520",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1962,42125,0,0,0,0,0,10657,960609,13582,0,0,0,696,18,0,0,0,0,0,NA,NA,NA,985562,3.15257064816865
"521",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1963,57207,0,0,0,0,0,37579,1112861,4045,0,0,3971,47006,841,0,0,0,0,0,NA,NA,NA,1206303,3.04863932099119
"522",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1964,131590,0,0,0,0,0,7252,1818921,55810,0,0,1343,156756,0,0,0,0,0,0,NA,NA,NA,2040082,2.7410542539468
"523",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1965,20813,0,0,0,0,0,1787,138555,2360,0,0,1782,14460,0,0,0,0,0,0,NA,NA,NA,158944,2.03297414744883
"524",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1966,107541,0,0,0,0,0,26456,744469,27636,0,0,1479,89160,0,0,0,0,0,0,NA,NA,NA,889200,2.11245001188621
"525",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1967,90006,0,0,0,0,0,28734,1933329,23351,0,0,5300,13996,0,0,0,0,0,0,NA,NA,NA,2004710,3.10337835610073
"526",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1968,181912,0,0,0,0,0,46952,2349375,21925,0,0,1108,55581,1128,0,0,0,0,0,NA,NA,NA,2476069,2.61090444728298
"527",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1969,25519,0,0,0,0,0,4126,369954,15839,0,0,294,12146,0,0,0,0,0,0,NA,NA,NA,402359,2.75792145217067
"528",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1970,50923,0,0,0,0,0,16775,630046,1084,0,0,5423,41128,0,0,0,0,0,0,NA,NA,NA,694456,2.61281411735547
"529",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1971,97365,0,0,0,0,0,58786,740253,0,0,0,13222,40581,0,0,0,0,0,0,NA,NA,NA,852842,2.17010749857628
"530",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1972,332353,0,0,0,0,0,42709,1947465,34424,0,0,1309,83501,166,0,0,0,0,0,NA,NA,NA,2109574,1.84804365327642
"531",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1973,30231,0,0,0,0,0,8835,200775,6807,0,0,2893,27243,1744,0,0,0,0,0,NA,NA,NA,248297,2.10575772231608
"532",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1974,71127,0,0,0,0,0,26487,641497,4312,0,0,3815,36356,0,0,0,0,0,0,NA,NA,NA,712467,2.30426658372166
"533",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1975,133782,0,0,0,0,0,22821,1389008,7375,0,0,20230,73812,390,0,0,0,0,0,NA,NA,NA,1513636,2.42605837287366
"534",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1976,228326,0,0,0,0,0,8457,1650944,25168,0,0,334,14210,0,0,0,0,0,0,NA,NA,NA,1699113,2.00708719688182
"535",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1977,20385,0,0,0,0,0,3346,190527,2743,0,0,0,2584,0,0,0,0,0,0,NA,NA,NA,199200,2.27951000887928
"536",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1978,85570,0,0,0,0,0,8616,1169034,77743,0,0,397,9789,0,0,0,0,0,0,NA,NA,NA,1265579,2.69395024952541
"537",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1979,147920,0,0,0,0,0,9358,1615466,72206,0,0,1371,15308,7804,0,0,0,0,0,NA,NA,NA,1721513,2.45428724722507
"538",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1980,293234,0,0,0,0,0,12504,3920494,473961,0,0,414,32179,2375,0,0,0,0,0,NA,NA,NA,4441927,2.71787264519035
"539",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1981,20164,0,0,0,0,0,1722,180656,4547,0,0,2919,18862,0,0,0,0,0,0,NA,NA,NA,208706,2.33702772685057
"540",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1982,142515,0,0,0,0,0,52424,1355953,131741,0,0,182,57505,1412,0,0,0,0,0,NA,NA,NA,1599217,2.41782215611802
"541",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1983,213715,0,0,0,0,0,45476,1717330,36418,0,0,5243,310875,4399,0,0,0,0,0,NA,NA,NA,2119741,2.29440583867189
"542",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1984,283152,0,0,0,0,0,11108,500714,2890,0,0,1951,153893,5802,0,0,0,0,0,NA,NA,NA,676358,0.870738665731882
"543",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1985,34979,0,0,0,0,0,970,366037,184400,0,0,1563,18862,1136,0,0,0,0,0,NA,NA,NA,572968,2.79608198731555
"544",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1986,165504,0,0,0,0,0,47835,4413216,279555,0,0,335,54465,5033,0,0,0,0,0,NA,NA,NA,4800439,3.36746728733792
"545",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1987,268111,0,0,0,0,0,11552,4032356,316979,0,0,863,56111,2975,0,0,0,0,0,NA,NA,NA,4420836,2.80268302359163
"546",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1988,206206,0,0,0,0,0,2697,2979547,157913,0,0,797,155406,0,0,0,0,0,0,NA,NA,NA,3296360,2.77169843924324
"547",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1989,42811,0,0,0,0,0,11841,3015024,86942,0,0,0,3564,0,0,0,0,0,0,NA,NA,NA,3117371,4.2879502184754
"548",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1990,497991,0,0,0,0,0,13262,2412516,178745,0,0,4715,19347,0,0,0,0,0,0,NA,NA,NA,2628585,1.66361895299972
"549",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1991,597537,0,0,0,0,0,4495,1126703,128342,0,0,537,122472,0,0,0,0,0,0,NA,NA,NA,1382549,0.838867969231771
"550",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1992,319959,0,0,0,0,0,3754,1773513,78754,0,0,614,9714,0,0,0,0,0,0,NA,NA,NA,1866349,1.76354653241662
"551",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1993,322298,0,0,0,0,0,18173,3380892,548667,0,0,208,15931,0,0,0,0,0,0,NA,NA,NA,3963871,2.50949976863093
"552",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1994,253976,0,0,0,0,0,10606,1331935,72717,0,0,184,4545,0,0,0,0,0,0,NA,NA,NA,1419987,1.72116322125855
"553",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1995,298027,0,0,0,0,0,2778,1045307,179013,0,0,36,44788,2414,0,0,0,0,0,NA,NA,NA,1274336,1.4529964511956
"554",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1996,504469,0,0,0,0,0,359,1175834,159331,0,0,0,26555,1811,0,0,0,0,0,NA,NA,NA,1363890,0.994589799061605
"555",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1997,509298,0,0,0,0,0,222,663879,204615,0,0,0,16297,0,0,0,0,0,0,NA,NA,NA,885013,0.552569027241302
"556",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1998,467624,0,0,0,0,0,1084,423716,73801,0,0,0,34730,3035,0,0,0,0,0,NA,NA,NA,536366,0.137152209665019
"557",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1999,432565,0,0,0,0,0,2228,1449980,109275,0,0,0,9106,0,0,0,0,0,0,NA,NA,NA,1570589,1.28947338312638
"558",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2000,395559,0,0,0,0,0,3918,424960,27152,0,0,59,42236,3565,0,0,0,0,0,NA,NA,NA,501890,0.238081017837578
"559",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2001,331244,0,0,0,0,0,176,1001606,89122,0,0,0,67732,0,0,0,0,0,0,NA,NA,NA,1158636,1.25214346623439
"560",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2002,215050,0,NA,NA,0,0,4514,1119367,106118,NA,0,NA,8734,554,0,0,0,0,0,NA,NA,NA,1239287,1.75142093399344
"561",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2003,334896,0,NA,NA,0,0,557,321849,29357,NA,0,NA,30465,2033,0,0,0,0,0,NA,NA,NA,384261,0.137501973339801
"562",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2004,49193,0,NA,NA,0,0,854,388845,33231,NA,0,NA,3834,NA,0,0,0,0,0,NA,NA,NA,426764,2.16047983027575
"563",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2005,285065,NA,NA,0,0,0,720,262014,38008,0,0,164,63346,0,0,0,0,0,0,NA,NA,NA,364252,0.245128711354585
"564",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2006,261918,NA,0,0,0,0,4234,4459628,339677,0,0,659,293706,0,0,0,0,0,0,NA,NA,NA,5097904,2.96855327617037
"565",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2007,156518,NA,0,0,0,0,2369,1057343,15920,0,0,780,56191,0,0,0,0,0,0,NA,NA,NA,1132603,1.97910278310811
"566",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2008,68731,NA,0,0,0,0,1830,466387,44651,0,0,0,14100,0,0,0,0,0,0,NA,NA,NA,526968,2.0369394909203
"567",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2009,127367,NA,0,0,0,0,1081,1621556,173906,0,0,689,4830,1490,0,0,0,0,0,NA,NA,NA,1803552,2.65044064985574
"568",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2010,1181540,NA,0,0,0,0,36811,2478166,78991,NA,0,1552,132646,NA,0,0,0,0,0,NA,NA,NA,2728166,0.83681091622931
"569",111,"Sockeye","Chilko","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,2011,457653,NA,0,0,0,0,2173,786936,83108,NA,0,166,22314,NA,0,0,0,0,0,NA,NA,NA,894697,0.670373858431587
"1721",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1950,1834,0,0,0,0,0,591,36671,2419,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,39681,3.07437310987775
"1722",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1951,1247,0,0,0,0,0,0,56085,7559,0,0,0,166,0,0,0,0,0,0,NA,NA,NA,63810,3.93516925118236
"1723",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1952,16,0,0,0,0,0,86,3858,29,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3973,5.51468803357482
"1724",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1953,78689,0,0,0,0,0,830,1548072,1470,0,0,0,1867,0,0,0,0,0,0,NA,NA,NA,1552239,2.98195030936145
"1725",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1954,2687,0,0,0,0,0,150,135111,2704,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,137965,3.93857470016764
"1726",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1955,3274,0,0,0,0,0,29,50196,1120,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,51345,2.75255508170132
"1727",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1956,466,0,0,0,0,0,0,13472,32630,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,46102,4.59442597786598
"1728",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1957,300029,0,0,0,0,0,874,1327094,1916,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1329884,1.48896786271603
"1729",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1958,13152,0,0,0,0,0,672,53044,961,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,54677,1.42486930736965
"1730",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1959,4090,0,0,0,0,0,67,6092,1233,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,7392,0.591853364284673
"1731",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1960,1307,0,0,0,0,0,27,6658,2932,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,9617,1.99579793108826
"1732",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1961,194469,0,0,0,0,0,143,770385,7535,0,0,0,415,0,0,0,0,0,0,NA,NA,NA,778478,1.38706796407914
"1733",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1962,9073,0,0,0,0,0,45,43107,1917,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,45069,1.6028916785609
"1734",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1963,1092,0,0,0,0,0,25,11911,113,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,12049,2.40097079161843
"1735",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1964,824,0,0,0,0,0,60,1806,1235,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3101,1.32530938919098
"1736",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1965,122789,0,0,0,0,0,228,1102448,21752,0,0,0,91,0,0,0,0,0,0,NA,NA,NA,1124519,2.21464323250143
"1737",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1966,4164,0,0,0,0,0,274,71954,1851,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,74079,2.878655940574
"1738",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1967,897,0,0,0,0,0,224,6294,10038,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,16556,2.91544799080983
"1739",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1968,179,0,0,0,0,0,0,27393,3906,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,31299,5.16395562129532
"1740",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1969,114306,0,0,0,0,0,2756,1602892,19888,0,0,54,0,0,0,0,0,0,0,NA,NA,NA,1625590,2.65474704292909
"1741",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1970,8027,0,0,0,0,0,318,70520,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,70838,2.17758472072972
"1742",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1971,725,0,0,0,0,0,1243,65527,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,66770,4.52283750199724
"1743",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1972,3411,0,0,0,0,0,0,16180,2586,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,18766,1.70504121843135
"1744",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1973,116706,0,0,0,0,0,290,658158,5807,0,0,0,1843,0,0,0,0,0,0,NA,NA,NA,666098,1.74177885500985
"1745",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1974,7371,0,0,0,0,0,855,48593,1268,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,50716,1.92868806045855
"1746",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1975,5679,0,0,0,0,0,541,214097,478,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,215116,3.63440225661947
"1747",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1976,1674,0,0,0,0,0,0,3339,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3339,0.690455388894234
"1748",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1977,75890,0,0,0,0,0,104,1313861,43776,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1357741,2.88429264486365
"1749",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1978,7115,0,0,0,0,0,699,69820,8928,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,79447,2.41288490113077
"1750",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1979,16711,0,0,0,0,0,0,6854,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,6854,-0.891234761768829
"1751",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1980,286,0,0,0,0,0,0,21440,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21440,4.31702180436489
"1752",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1981,120124,0,0,0,0,0,0,1978010,55891,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2033901,2.82918636026359
"1753",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1982,8681,0,0,0,0,0,193,52097,8699,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,60989,1.94955679063376
"1754",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1983,1451,0,0,0,0,0,0,14195,3717,0,0,0,32,0,0,0,0,0,0,NA,NA,NA,17944,2.51500282331586
"1755",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1984,672,0,0,0,0,0,222,14522,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,14744,3.08833315882651
"1756",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1985,159101,0,0,0,0,0,7755,3367086,132788,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3507629,3.09315636895334
"1757",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1986,15044,0,0,0,0,0,264,725126,91171,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,816561,3.99412237813615
"1758",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1987,2393,0,0,0,0,0,984,283932,95155,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,380071,5.06781026844665
"1759",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1988,3638,0,0,0,0,0,1552,207234,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,208786,4.04987572385618
"1760",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1989,327096,0,0,0,0,0,20256,5162734,144134,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5327124,2.79031307849496
"1761",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1990,111747,0,0,0,0,0,440,372685,16654,0,0,44,0,0,0,0,0,0,0,NA,NA,NA,389823,1.24945540245477
"1762",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1991,40200,0,0,0,0,0,354,91441,17786,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,109581,1.00279700619653
"1763",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1992,12422,0,0,0,0,0,0,128970,6429,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,135399,2.38875688078942
"1764",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1993,744565,0,0,0,0,0,4082,3249145,511029,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3764256,1.62050535591447
"1765",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1994,40717,0,0,0,0,0,0,108011,7429,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,115440,1.04210521880773
"1766",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1995,17181,0,0,0,0,0,1366,92713,39375,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,133454,2.04995272709445
"1767",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1996,27297,0,0,0,0,0,607,810002,212391,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1023000,3.62371795990896
"1768",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1997,415149,0,0,0,0,0,81,351715,79099,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,430895,0.0372269489969169
"1769",112,"Sockeye","Late Stuart","WC","Fraser River","Fraser Summer","BC",49.12,-123.06,1,1998,67836,0,0,0,0,0,312,264390,12560,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,277262,1.40786988004892
