"","stock.id","species","stock","region","sub.region","broodyear","spawners","recruits","use","recruits.2","recruits.3","recruits.4","recruits.5","recruits.6","age","logR_S"
"1027",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1972,1500,1917,1,NA,NA,1917,NA,NA,"age4",0.245296355955343
"1028",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1973,2000,11934,1,NA,NA,11934,NA,NA,"age4",1.78624428853994
"1029",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1974,500,10325,1,NA,NA,10325,NA,NA,"age4",3.02771531940704
"1030",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1975,3000,10421,1,NA,NA,10421,NA,NA,"age4",1.24521071234218
"1031",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1976,400,5705,1,NA,NA,5705,NA,NA,"age4",2.65763371518819
"1032",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1977,5200,25720,1,NA,NA,25720,NA,NA,"age4",1.59861027378204
"1033",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1978,4800,20966,1,NA,NA,20966,NA,NA,"age4",1.47428616011654
"1034",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1979,2200,16181,1,NA,NA,16181,NA,NA,"age4",1.9953803540534
"1035",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1980,1100,11698,1,NA,NA,11698,NA,NA,"age4",2.36410770721651
"1036",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1981,4800,6009,1,NA,NA,6009,NA,NA,"age4",0.224642427437946
"1037",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1982,2500,6160,1,NA,NA,6160,NA,NA,"age4",0.901786045671273
"1038",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1983,1900,6530,1,NA,NA,6530,NA,NA,"age4",1.23455305711594
"1039",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1984,2100,10742,1,NA,NA,10742,NA,NA,"age4",1.63222394675389
"1040",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1985,500,4441,1,NA,NA,4441,NA,NA,"age4",2.18402675686991
"1041",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1986,600,5033,1,NA,NA,5033,NA,NA,"age4",2.12684185156021
"1042",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1987,1500,3034,1,NA,NA,3034,NA,NA,"age4",0.704416772818176
"1043",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1988,3000,3280,1,NA,NA,3280,NA,NA,"age4",0.0892311337279426
"1044",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1989,1300,5288,1,NA,NA,5288,NA,NA,"age4",1.40307583808189
"1045",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1990,2600,7830,1,NA,NA,7830,NA,NA,"age4",1.10245106497528
"1046",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1991,1100,8330,1,NA,NA,8330,NA,NA,"age4",2.02455327637443
"1047",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1992,1400,7211,1,NA,NA,7211,NA,NA,"age4",1.63913540131341
"1048",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1993,2500,8358,1,NA,NA,8358,NA,NA,"age4",1.20692843215157
"1049",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1994,5200,9055,1,NA,NA,9055,NA,NA,"age4",0.554658465747995
"1050",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1995,3800,11224,1,NA,NA,11224,NA,NA,"age4",1.08305327606782
"1051",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1996,3700,16739,1,NA,NA,16739,NA,NA,"age4",1.5094085064703
"1052",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1997,4100,9780,1,NA,NA,9780,NA,NA,"age4",0.869352510336464
"1053",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1998,5100,10103,1,NA,NA,10103,NA,NA,"age4",0.683591869715315
"1054",329,"Chum","S CIn","Cook Inlet","Cook Inlet",1999,6600,8630,1,NA,NA,8630,NA,NA,"age4",0.268174856062957
"1055",329,"Chum","S CIn","Cook Inlet","Cook Inlet",2000,11400,2572,1,NA,NA,2572,NA,NA,"age4",-1.48892954902508
"1056",329,"Chum","S CIn","Cook Inlet","Cook Inlet",2001,6000,2448,1,NA,NA,2448,NA,NA,"age4",-0.896488104577975
"1057",329,"Chum","S CIn","Cook Inlet","Cook Inlet",2002,5300,4382,1,NA,NA,4382,NA,NA,"age4",-0.190201579384801
"1058",329,"Chum","S CIn","Cook Inlet","Cook Inlet",2003,2900,3464,1,NA,NA,3464,NA,NA,"age4",0.17771325370776
"1059",329,"Chum","S CIn","Cook Inlet","Cook Inlet",2004,1200,3260,1,NA,NA,3260,NA,NA,"age4",0.999405638584662
"1060",329,"Chum","S CIn","Cook Inlet","Cook Inlet",2005,700,3274,1,NA,NA,3274,NA,NA,"age4",1.54268742288768
"1061",329,"Chum","S CIn","Cook Inlet","Cook Inlet",2006,2200,2903,1,NA,NA,2903,NA,NA,"age4",0.277287324678223
"1066",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1971,5000,21136,1,1766.148321,11911.52071,7195.019004,262.8278,NA,"avg",1.44153983534587
"1068",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1973,8450,48711,1,746.3885357,32422.44414,15359.39435,182.519925,NA,"avg",1.751738435904
"1069",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1974,1800,48576,1,1358.757429,38019.89605,9095.946525,101.4873,NA,"avg",3.29534291687105
"1070",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1975,4400,29351,1,1593.335036,22515.66263,5057.656329,184.738775,NA,"avg",1.89772207631972
"1071",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1976,16900,22769,1,943.58475,12519.47593,9206.523718,99.3019,NA,"avg",0.298086339747
"1072",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1977,12700,28457,1,524.6652857,22789.38002,4948.746129,194.40025,NA,"avg",0.806792182537717
"1073",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1978,6950,22943,1,955.0556786,12249.88493,9688.006821,50.338,NA,"avg",1.19427121951132
"1074",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1979,2750,35002,1,513.3672857,23981.21982,10319.29,188.517,NA,"avg",2.54380429103549
"1075",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1980,6100,17855,1,1005.003214,14270.823,2558.445,20.962,NA,"avg",1.07399480986715
"1076",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1981,9275,23453,1,528.549,20898.456,1970.428,55.824,NA,"data",0.927675809985941
"1077",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1982,18100,14945,1,3285.582,7860.75,3656.472,142.0035,NA,"data",-0.191535142535879
"1082",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1987,7725,15991,1,314.6723571,12096.395,3579.4552,0,NA,"avg",0.727564241193496
"1084",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1989,2850,10199,1,1833.7753,7771.9764,569.1114,24.475,NA,"avg",1.27497068198782
"1085",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1990,5900,5689,1,56.6538,1180.9152,4254.2,197.0895,NA,"data",-0.0364178651431635
"1086",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1991,8240,7616,1,37.8081,6322.3375,1202.0955,53.469,NA,"data",-0.0787490464323161
"1087",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1992,8000,19279,1,525.1,13575.1035,4837.5735,341.0164,NA,"data",0.879574878937496
"1088",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1993,1272,3720,1,70.7115,1898.1495,1742.25,8.888,NA,"data",1.07313320336712
"1089",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1994,4350,7651,1,65.808,7070.2828,515.1,0,NA,"data",0.564660513149122
"1090",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1995,3950,5117,1,139.38,3489.348,1488.505,0,NA,"data",0.258852750909924
"1091",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1996,6715,9092,1,26.664,5744.9032,3300.88,20.042,NA,"data",0.303051076015096
"1092",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1997,9190,45129,1,27.5918,30765.02,14322.742,13.7536,NA,"data",1.5914091190162
"1093",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1998,3490,3130,1,34.1,3002.656,93.328,0,NA,"data",-0.108868731662274
"1094",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",1999,7140,12689,1,874.56,9539.104,2270.991,4.56,NA,"data",0.575022700063284
"1095",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",2000,34100,14839,1,177.8144,7622.268,6998.08,41.3068,NA,"data",-0.832038534265482
"1096",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",2001,18220,9583,1,36.741,7952.64,1567.9838,25.1482,NA,"data",-0.642529196470187
"1097",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",2002,9824,9427,1,244.72,3959.8708,5125.8592,96.7122,NA,"data",-0.0412504589907734
"1098",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",2003,9930,8915,1,12.8386,5782.9926,2856.7296,262.548,NA,"data",-0.107825226741978
"1099",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",2004,15200,16199,1,0,9309.1692,6863.274,26.1096,NA,"data",0.0636540840857701
"1100",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",2005,5570,13590,1,136.389,9354.114,4099.2072,0,NA,"data",0.89193917422386
"1101",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",2006,10900,8695,1,350.064,6805.524,1539.615,0,NA,"data",-0.226014641428852
"1102",330,"Chum","Upper CIn","Cook Inlet","Cook Inlet",2007,12390,16618,1,420.024,14621.677,1537.228,39.4041,NA,"avg",0.293596749601739
"1108",331,"Chum","Alitak","Kodiak","Kodiak",1978,36059,223443,1,NA,NA,223443,NA,NA,"age4",1.82399986213786
"1109",331,"Chum","Alitak","Kodiak","Kodiak",1979,10165,225103,1,NA,NA,225103,NA,NA,"age4",3.09760762815361
"1110",331,"Chum","Alitak","Kodiak","Kodiak",1980,86075,152999,1,NA,NA,152999,NA,NA,"age4",0.575212376198776
"1111",331,"Chum","Alitak","Kodiak","Kodiak",1981,52310,127028,1,NA,NA,127028,NA,NA,"age4",0.887219977216539
"1112",331,"Chum","Alitak","Kodiak","Kodiak",1982,121900,101277,1,NA,NA,101277,NA,NA,"age4",-0.185341699383146
"1113",331,"Chum","Alitak","Kodiak","Kodiak",1983,117317,97727,1,NA,NA,97727,NA,NA,"age4",-0.182701795632857
"1114",331,"Chum","Alitak","Kodiak","Kodiak",1984,68075,105001,1,NA,NA,105001,NA,NA,"age4",0.433359835361873
"1115",331,"Chum","Alitak","Kodiak","Kodiak",1985,42268,61518,1,NA,NA,61518,NA,NA,"age4",0.375299516337225
"1116",331,"Chum","Alitak","Kodiak","Kodiak",1986,25634,59027,1,NA,NA,59027,NA,NA,"age4",0.834075371037376
"1117",331,"Chum","Alitak","Kodiak","Kodiak",1987,38000,182204,1,NA,NA,182204,NA,NA,"age4",1.56754077875531
"1118",331,"Chum","Alitak","Kodiak","Kodiak",1988,11600,63371,1,NA,NA,63371,NA,NA,"age4",1.6980012454363
"1119",331,"Chum","Alitak","Kodiak","Kodiak",1989,41599,72551,1,NA,NA,72551,NA,NA,"age4",0.556213634315972
"1120",331,"Chum","Alitak","Kodiak","Kodiak",1990,8721,161023,1,NA,NA,161023,NA,NA,"age4",2.91581330167936
"1121",331,"Chum","Alitak","Kodiak","Kodiak",1991,99187,163885,1,NA,NA,163885,NA,NA,"age4",0.502158005026469
"1122",331,"Chum","Alitak","Kodiak","Kodiak",1992,28772,86653,1,NA,NA,86653,NA,NA,"age4",1.10250894559988
"1123",331,"Chum","Alitak","Kodiak","Kodiak",1993,18912,103249,1,NA,NA,103249,NA,NA,"age4",1.69734690534053
"1124",331,"Chum","Alitak","Kodiak","Kodiak",1994,48827,79210,1,NA,NA,79210,NA,NA,"age4",0.483819114930783
"1125",331,"Chum","Alitak","Kodiak","Kodiak",1995,58661,119778,1,NA,NA,119778,NA,NA,"age4",0.713864918622823
"1126",331,"Chum","Alitak","Kodiak","Kodiak",1996,21381,121066,1,NA,NA,121066,NA,NA,"age4",1.73383317424809
"1127",331,"Chum","Alitak","Kodiak","Kodiak",1997,17474,81646,1,NA,NA,81646,NA,NA,"age4",1.54167876675083
"1128",331,"Chum","Alitak","Kodiak","Kodiak",1998,38656,37840,1,NA,NA,37840,NA,NA,"age4",-0.0213352581286722
"1129",331,"Chum","Alitak","Kodiak","Kodiak",1999,40778,92433,1,NA,NA,92433,NA,NA,"age4",0.818341337449669
"1130",331,"Chum","Alitak","Kodiak","Kodiak",2000,53843,64262,1,NA,NA,64262,NA,NA,"age4",0.176896072325996
"1131",331,"Chum","Alitak","Kodiak","Kodiak",2001,29086,69947,1,NA,NA,69947,NA,NA,"age4",0.877480853659281
"1132",331,"Chum","Alitak","Kodiak","Kodiak",2002,27642,57519,1,NA,NA,57519,NA,NA,"age4",0.732778972822529
"1133",331,"Chum","Alitak","Kodiak","Kodiak",2003,60525,72431,1,NA,NA,72431,NA,NA,"age4",0.179577881721603
"1134",331,"Chum","Alitak","Kodiak","Kodiak",2004,25906,83194,1,NA,NA,83194,NA,NA,"age4",1.16670062773404
"1135",331,"Chum","Alitak","Kodiak","Kodiak",2005,47100,99347,1,NA,NA,99347,NA,NA,"age4",0.746345771243744
"1136",331,"Chum","Alitak","Kodiak","Kodiak",2006,10600,36736,1,NA,NA,36736,NA,NA,"age4",1.24290319957908
"1137",331,"Chum","Alitak","Kodiak","Kodiak",2007,24500,64899,1,NA,NA,64899,NA,NA,"age4",0.974159097720161
"1142",332,"Chum","E Kod","Kodiak","Kodiak",1978,65139,466138,1,NA,NA,466138,NA,NA,"age4",1.96795827944495
"1143",332,"Chum","E Kod","Kodiak","Kodiak",1979,169495,455532,1,NA,NA,455532,NA,NA,"age4",0.988642538841896
"1144",332,"Chum","E Kod","Kodiak","Kodiak",1980,165510,269302,1,NA,NA,269302,NA,NA,"age4",0.486801810499242
"1145",332,"Chum","E Kod","Kodiak","Kodiak",1981,204070,173358,1,NA,NA,173358,NA,NA,"age4",-0.163104251766102
"1146",332,"Chum","E Kod","Kodiak","Kodiak",1982,144720,120240,1,NA,NA,120240,NA,NA,"age4",-0.185311095642321
"1147",332,"Chum","E Kod","Kodiak","Kodiak",1983,150657,133206,1,NA,NA,133206,NA,NA,"age4",-0.123108927676954
"1148",332,"Chum","E Kod","Kodiak","Kodiak",1984,110360,260173,1,NA,NA,260173,NA,NA,"age4",0.857599045011632
"1149",332,"Chum","E Kod","Kodiak","Kodiak",1985,129500,223645,1,NA,NA,223645,NA,NA,"age4",0.546379092128973
"1150",332,"Chum","E Kod","Kodiak","Kodiak",1986,62973,133613,1,NA,NA,133613,NA,NA,"age4",0.752241498657926
"1151",332,"Chum","E Kod","Kodiak","Kodiak",1987,42600,527808,1,NA,NA,527808,NA,NA,"age4",2.51687832793557
"1152",332,"Chum","E Kod","Kodiak","Kodiak",1988,44080,216435,1,NA,NA,216435,NA,NA,"age4",1.59128410657267
"1153",332,"Chum","E Kod","Kodiak","Kodiak",1989,223645,164550,1,NA,NA,164550,NA,NA,"age4",-0.306845497879217
"1154",332,"Chum","E Kod","Kodiak","Kodiak",1990,46870,212298,1,NA,NA,212298,NA,NA,"age4",1.51061313609904
"1155",332,"Chum","E Kod","Kodiak","Kodiak",1991,220951,343191,1,NA,NA,343191,NA,NA,"age4",0.440346186016388
"1156",332,"Chum","E Kod","Kodiak","Kodiak",1992,32085,70289,1,NA,NA,70289,NA,NA,"age4",0.784226683109344
"1157",332,"Chum","E Kod","Kodiak","Kodiak",1993,56650,161109,1,NA,NA,161109,NA,NA,"age4",1.04518916707026
"1158",332,"Chum","E Kod","Kodiak","Kodiak",1994,44170,45063,1,NA,NA,45063,NA,NA,"age4",0.0200156850755921
"1159",332,"Chum","E Kod","Kodiak","Kodiak",1995,21353,267651,1,NA,NA,267651,NA,NA,"age4",2.52849164802931
"1160",332,"Chum","E Kod","Kodiak","Kodiak",1996,27365,260295,1,NA,NA,260295,NA,NA,"age4",2.2525507786147
"1161",332,"Chum","E Kod","Kodiak","Kodiak",1997,26525,198351,1,NA,NA,198351,NA,NA,"age4",2.01195050404073
"1162",332,"Chum","E Kod","Kodiak","Kodiak",1998,17925,250257,1,NA,NA,250257,NA,NA,"age4",2.63629200334641
"1163",332,"Chum","E Kod","Kodiak","Kodiak",1999,87705,149598,1,NA,NA,149598,NA,NA,"age4",0.53397278617131
"1164",332,"Chum","E Kod","Kodiak","Kodiak",2000,42100,110369,1,NA,NA,110369,NA,NA,"age4",0.963781556622322
"1165",332,"Chum","E Kod","Kodiak","Kodiak",2001,18750,111197,1,NA,NA,111197,NA,NA,"age4",1.78010965061887
"1166",332,"Chum","E Kod","Kodiak","Kodiak",2002,68400,574595,1,NA,NA,574595,NA,NA,"age4",2.12829262017329
"1167",332,"Chum","E Kod","Kodiak","Kodiak",2003,68700,271410,1,NA,NA,271410,NA,NA,"age4",1.37388139347746
"1168",332,"Chum","E Kod","Kodiak","Kodiak",2004,58500,311556,1,NA,NA,311556,NA,NA,"age4",1.67255234311296
"1169",332,"Chum","E Kod","Kodiak","Kodiak",2005,49300,327005,1,NA,NA,327005,NA,NA,"age4",1.89205138025159
"1170",332,"Chum","E Kod","Kodiak","Kodiak",2006,328700,180749,1,NA,NA,180749,NA,NA,"age4",-0.598036152150062
"1171",332,"Chum","E Kod","Kodiak","Kodiak",2007,90650,238767,1,NA,NA,238767,NA,NA,"age4",0.968482243813563
"1176",333,"Chum","SW Kod","Kodiak","Kodiak",1978,160339,93146,1,NA,NA,93146,NA,NA,"age4",-0.543122169215076
"1177",333,"Chum","SW Kod","Kodiak","Kodiak",1979,97141,86109,1,NA,NA,86109,NA,NA,"age4",-0.120549595697466
"1178",333,"Chum","SW Kod","Kodiak","Kodiak",1980,96108,104400,1,NA,NA,104400,NA,NA,"age4",0.0827571163189929
"1179",333,"Chum","SW Kod","Kodiak","Kodiak",1981,97000,12555,1,NA,NA,12555,NA,NA,"age4",-2.04459198589383
"1180",333,"Chum","SW Kod","Kodiak","Kodiak",1982,63675,148798,1,NA,NA,148798,NA,NA,"age4",0.848797660582926
"1181",333,"Chum","SW Kod","Kodiak","Kodiak",1983,85189,37521,1,NA,NA,37521,NA,NA,"age4",-0.819971541284017
"1182",333,"Chum","SW Kod","Kodiak","Kodiak",1984,80172,87616,1,NA,NA,87616,NA,NA,"age4",0.088789302934643
"1183",333,"Chum","SW Kod","Kodiak","Kodiak",1985,1502,7298,1,NA,NA,7298,NA,NA,"age4",1.58080278467231
"1184",333,"Chum","SW Kod","Kodiak","Kodiak",1986,92218,151012,1,NA,NA,151012,NA,NA,"age4",0.493203964582196
"1185",333,"Chum","SW Kod","Kodiak","Kodiak",1987,12200,85528,1,NA,NA,85528,NA,NA,"age4",1.94740785597199
"1186",333,"Chum","SW Kod","Kodiak","Kodiak",1988,58900,103466,1,NA,NA,103466,NA,NA,"age4",0.563401965663686
"1187",333,"Chum","SW Kod","Kodiak","Kodiak",1989,7279,48874,1,NA,NA,48874,NA,NA,"age4",1.90425206760204
"1188",333,"Chum","SW Kod","Kodiak","Kodiak",1990,118657,70613,1,NA,NA,70613,NA,NA,"age4",-0.519022714666077
"1189",333,"Chum","SW Kod","Kodiak","Kodiak",1991,51765,131957,1,NA,NA,131957,NA,NA,"age4",0.935761866722012
"1190",333,"Chum","SW Kod","Kodiak","Kodiak",1992,43874,87975,1,NA,NA,87975,NA,NA,"age4",0.695730793704153
"1191",333,"Chum","SW Kod","Kodiak","Kodiak",1993,1978,15811,1,NA,NA,15811,NA,NA,"age4",2.07861966712749
"1192",333,"Chum","SW Kod","Kodiak","Kodiak",1994,12538,78677,1,NA,NA,78677,NA,NA,"age4",1.83658683081149
"1193",333,"Chum","SW Kod","Kodiak","Kodiak",1995,35191,145480,1,NA,NA,145480,NA,NA,"age4",1.41924825202509
"1194",333,"Chum","SW Kod","Kodiak","Kodiak",1996,7757,84707,1,NA,NA,84707,NA,NA,"age4",2.39060258136249
"1195",333,"Chum","SW Kod","Kodiak","Kodiak",1997,3778,52419,1,NA,NA,52419,NA,NA,"age4",2.63007435194569
"1196",333,"Chum","SW Kod","Kodiak","Kodiak",1998,26596,79826,1,NA,NA,79826,NA,NA,"age4",1.09908843738587
"1197",333,"Chum","SW Kod","Kodiak","Kodiak",1999,73850,41403,1,NA,NA,41403,NA,NA,"age4",-0.578682667003376
"1198",333,"Chum","SW Kod","Kodiak","Kodiak",2000,15697,80113,1,NA,NA,80113,NA,NA,"age4",1.62996852674108
"1199",333,"Chum","SW Kod","Kodiak","Kodiak",2001,1482,9451,1,NA,NA,9451,NA,NA,"age4",1.85272802913902
"1200",333,"Chum","SW Kod","Kodiak","Kodiak",2002,55838,38797,1,NA,NA,38797,NA,NA,"age4",-0.36411171714149
"1201",333,"Chum","SW Kod","Kodiak","Kodiak",2003,12900,27947,1,NA,NA,27947,NA,NA,"age4",0.77308254794678
"1202",333,"Chum","SW Kod","Kodiak","Kodiak",2004,10243,12302,1,NA,NA,12302,NA,NA,"age4",0.183167305331779
"1203",333,"Chum","SW Kod","Kodiak","Kodiak",2005,2000,1988,1,NA,NA,1988,NA,NA,"age4",-0.00601807232556302
"1204",333,"Chum","SW Kod","Kodiak","Kodiak",2006,21400,20799,1,NA,NA,20799,NA,NA,"age4",-0.0284860133993427
"1205",333,"Chum","SW Kod","Kodiak","Kodiak",2007,300,19672,1,NA,NA,19672,NA,NA,"age4",4.18316910923983
"1210",334,"Chum","NE Kod","Kodiak","Kodiak",1978,10261,87203,1,NA,NA,87203,NA,NA,"age4",2.13988843311279
"1211",334,"Chum","NE Kod","Kodiak","Kodiak",1979,11750,35905,1,NA,NA,35905,NA,NA,"age4",1.11702332097211
"1212",334,"Chum","NE Kod","Kodiak","Kodiak",1980,17900,41404,1,NA,NA,41404,NA,NA,"age4",0.838576781674794
"1213",334,"Chum","NE Kod","Kodiak","Kodiak",1981,3710,57474,1,NA,NA,57474,NA,NA,"age4",2.74030079500947
"1214",334,"Chum","NE Kod","Kodiak","Kodiak",1982,50715,32225,1,NA,NA,32225,NA,NA,"age4",-0.453479176002708
"1215",334,"Chum","NE Kod","Kodiak","Kodiak",1983,24100,37056,1,NA,NA,37056,NA,NA,"age4",0.430218441453921
"1216",334,"Chum","NE Kod","Kodiak","Kodiak",1984,30600,103181,1,NA,NA,103181,NA,NA,"age4",1.21548471861194
"1217",334,"Chum","NE Kod","Kodiak","Kodiak",1985,37110,17679,1,NA,NA,17679,NA,NA,"age4",-0.74150898054862
"1218",334,"Chum","NE Kod","Kodiak","Kodiak",1986,21002,17983,1,NA,NA,17983,NA,NA,"age4",-0.155190804100742
"1219",334,"Chum","NE Kod","Kodiak","Kodiak",1987,7643,49333,1,NA,NA,49333,NA,NA,"age4",1.86480303205567
"1220",334,"Chum","NE Kod","Kodiak","Kodiak",1988,31501,27831,1,NA,NA,27831,NA,NA,"age4",-0.123868784020195
"1221",334,"Chum","NE Kod","Kodiak","Kodiak",1989,17679,13416,1,NA,NA,13416,NA,NA,"age4",-0.275929470002978
"1222",334,"Chum","NE Kod","Kodiak","Kodiak",1990,12300,27081,1,NA,NA,27081,NA,NA,"age4",0.789233112605756
"1223",334,"Chum","NE Kod","Kodiak","Kodiak",1991,22116,43438,1,NA,NA,43438,NA,NA,"age4",0.675033305574443
"1224",334,"Chum","NE Kod","Kodiak","Kodiak",1992,10605,6433,1,NA,NA,6433,NA,NA,"age4",-0.499884595587783
"1225",334,"Chum","NE Kod","Kodiak","Kodiak",1993,10422,37549,1,NA,NA,37549,NA,NA,"age4",1.28172779021005
"1226",334,"Chum","NE Kod","Kodiak","Kodiak",1994,8450,8152,1,NA,NA,8152,NA,NA,"age4",-0.0359031454486588
"1227",334,"Chum","NE Kod","Kodiak","Kodiak",1995,9843,17108,1,NA,NA,17108,NA,NA,"age4",0.552785647717588
"1228",334,"Chum","NE Kod","Kodiak","Kodiak",1996,4100,18675,1,NA,NA,18675,NA,NA,"age4",1.51619875730862
"1229",334,"Chum","NE Kod","Kodiak","Kodiak",1997,7808,17934,1,NA,NA,17934,NA,NA,"age4",0.831549503419064
"1230",334,"Chum","NE Kod","Kodiak","Kodiak",1998,7250,29719,1,NA,NA,29719,NA,NA,"age4",1.41078510304138
"1231",334,"Chum","NE Kod","Kodiak","Kodiak",1999,2031,19612,1,NA,NA,19612,NA,NA,"age4",2.26761334119074
"1232",334,"Chum","NE Kod","Kodiak","Kodiak",2000,8600,26794,1,NA,NA,26794,NA,NA,"age4",1.13641577859533
"1233",334,"Chum","NE Kod","Kodiak","Kodiak",2001,16600,8759,1,NA,NA,8759,NA,NA,"age4",-0.639320952181546
"1234",334,"Chum","NE Kod","Kodiak","Kodiak",2002,13200,34487,1,NA,NA,34487,NA,NA,"age4",0.960365611839458
"1235",334,"Chum","NE Kod","Kodiak","Kodiak",2003,4500,27280,1,NA,NA,27280,NA,NA,"age4",1.80207643619899
"1236",334,"Chum","NE Kod","Kodiak","Kodiak",2004,2156,6833,1,NA,NA,6833,NA,NA,"age4",1.15350916275189
"1237",334,"Chum","NE Kod","Kodiak","Kodiak",2005,7300,37253,1,NA,NA,37253,NA,NA,"age4",1.62985813034105
"1238",334,"Chum","NE Kod","Kodiak","Kodiak",2006,16500,18000,1,NA,NA,18000,NA,NA,"age4",0.0870113769896297
"1239",334,"Chum","NE Kod","Kodiak","Kodiak",2007,21100,32845,1,NA,NA,32845,NA,NA,"age4",0.442526485862415
"1244",335,"Chum","NW Kod","Kodiak","Kodiak",1978,47700,560371,1,NA,NA,560371,NA,NA,"age4",2.46366766647865
"1245",335,"Chum","NW Kod","Kodiak","Kodiak",1979,75200,535388,1,NA,NA,535388,NA,NA,"age4",1.96284048673023
"1246",335,"Chum","NW Kod","Kodiak","Kodiak",1980,43050,210613,1,NA,NA,210613,NA,NA,"age4",1.58766009531608
"1247",335,"Chum","NW Kod","Kodiak","Kodiak",1981,99100,276352,1,NA,NA,276352,NA,NA,"age4",1.02554597411635
"1248",335,"Chum","NW Kod","Kodiak","Kodiak",1982,147700,660420,1,NA,NA,660420,NA,NA,"age4",1.49769280672602
"1249",335,"Chum","NW Kod","Kodiak","Kodiak",1983,169225,305733,1,NA,NA,305733,NA,NA,"age4",0.591482981645625
"1250",335,"Chum","NW Kod","Kodiak","Kodiak",1984,75600,729033,1,NA,NA,729033,NA,NA,"age4",2.26626271528834
"1251",335,"Chum","NW Kod","Kodiak","Kodiak",1985,61600,417134,1,NA,NA,417134,NA,NA,"age4",1.91274564256541
"1252",335,"Chum","NW Kod","Kodiak","Kodiak",1986,162890,211693,1,NA,NA,211693,NA,NA,"age4",0.262061985565674
"1253",335,"Chum","NW Kod","Kodiak","Kodiak",1987,76950,407085,1,NA,NA,407085,NA,NA,"age4",1.66586614856143
"1254",335,"Chum","NW Kod","Kodiak","Kodiak",1988,192550,357683,1,NA,NA,357683,NA,NA,"age4",0.619291259015006
"1255",335,"Chum","NW Kod","Kodiak","Kodiak",1989,417100,272828,1,NA,NA,272828,NA,NA,"age4",-0.424484441204457
"1256",335,"Chum","NW Kod","Kodiak","Kodiak",1990,43920,303888,1,NA,NA,303888,NA,NA,"age4",1.93428941526861
"1257",335,"Chum","NW Kod","Kodiak","Kodiak",1991,123503,679465,1,NA,NA,679465,NA,NA,"age4",1.70504027653151
